gtin;ndFreeOfAlcohol;gln;regulatedProdName;functionalName;labelDescription;TradeItemDescr;ingredient_informatie
8,71891E+12;TRUE;8,7148E+12;Koolzuurhoudende frisdrank met colasmaak;FRIS;AH Cola Regular;AH COLA REGULAR FRIS SW-PACK 6X15CL;"Ingrediënten: koolzuurhoudend water, suiker, kleurstof (sulfiet-ammoniakkaramel [E150d]), aroma (cafeïne), natuurlijk aroma, voedingszuur (fosforzuur [E338]), stabilisator (arabische gom [E414]).
Waarvan toegevoegde suikers 9.7g per 100 gram en waarvan toegevoegd zout 0g per 100 gram."
8,71891E+12;TRUE;8,7148E+12;Koolzuurhoudende frisdrank met colasmaak Bevat 97% minder kcal dan AH Cola Regular met zoetstoffen;FRIS;AH Cola Light;AH COLA LIGHT FRIS BLIK 33CL;"Ingrediënten: koolzuurhoudend water, kleurstof (sulfiet-ammoniakkaramel [E150d]), zuurteregelaar (citroenzuur [E330]), natuurlijk aroma, stabilisator (arabische gom [E414]), zoetstof (cyclamaat [E952], acesulfaam-k [E950], aspartaam [E951]), aroma (cafeïne), voedingszuur (fosforzuur [E338]).
Waarvan toegevoegde suikers 0g per 100 gram en waarvan toegevoegd zout 0g per 100 gram."
8,71891E+12;TRUE;8,7148E+12;Koolzuurhoudende frisdrank met colasmaak;FRIS;AH Cola Regular;AH COLA REGULAR FRIS BLIK 15CL;"Ingrediënten: koolzuurhoudend water, suiker, kleurstof (sulfiet-ammoniakkaramel [E150d]), aroma (cafeïne), natuurlijk aroma, voedingszuur (fosforzuur [E338]), stabilisator (arabische gom [E414]).
Waarvan toegevoegde suikers 9.7g per 100 gram en waarvan toegevoegd zout 0g per 100 gram."
8,71891E+12;TRUE;8,7148E+12;Koolzuurhoudende frisdrank met colasmaak Bevat 97% minder kcal dan AH Cola Regular met zoetstoffen;FRIS;AH Cola Light;AH COLA LIGHT FRIS SW-PACK 6X33CL;"Ingrediënten: koolzuurhoudend water, kleurstof (sulfiet-ammoniakkaramel [E150d]), zuurteregelaar (citroenzuur [E330]), natuurlijk aroma, stabilisator (arabische gom [E414]), zoetstof (cyclamaat [E952], acesulfaam-k [E950], aspartaam [E951]), aroma (cafeïne), voedingszuur (fosforzuur [E338]).
Waarvan toegevoegde suikers 0g per 100 gram en waarvan toegevoegd zout 0g per 100 gram."
8,71891E+12;TRUE;8,7148E+12;Suikervrije, koolzuurhoudende frisdrank met colasmaak  met zoetstoffen;FRIS;AH Cola;AH COLA ZERO FRIS BLIK 33CL;"Ingrediënten: koolzuurhoudend water, kleurstof (sulfiet-ammoniakkaramel [E150d]), zoetstof (cyclamaat [E952], acesulfaam-k [E950], aspartaam [E951]), aroma (cafeïne), natuurlijk aroma, voedingszuur (fosforzuur [E338]), stabilisator (arabische gom [E414]), zuurteregelaar (natriumcitraat [E331]).
Waarvan toegevoegde suikers 0g per 100 gram en waarvan toegevoegd zout 0g per 100 gram."
8,71891E+12;TRUE;8,7148E+12;Suikervrije, koolzuurhoudende frisdrank met colasmaak  met zoetstoffen;FRIS;AH Cola;AH COLA ZERO FRIS SW-PACK 6X33CL;"Ingrediënten: koolzuurhoudend water, kleurstof (sulfiet-ammoniakkaramel [E150d]), zoetstof (cyclamaat [E952], acesulfaam-k [E950], aspartaam [E951]), aroma (cafeïne), natuurlijk aroma, voedingszuur (fosforzuur [E338]), stabilisator (arabische gom [E414]), zuurteregelaar (natriumcitraat [E331]).
Waarvan toegevoegde suikers 0g per 100 gram en waarvan toegevoegd zout 0g per 100 gram."
8,71891E+12;TRUE;8,7148E+12;Suikervrije, koolzuurhoudende frisdrank met colasmaak  met zoetstoffen;FRIS;AH Cola;AH COLA ZERO FRIS BLIK 15CL;"Ingrediënten: koolzuurhoudend water, kleurstof (sulfiet-ammoniakkaramel [E150d]), zoetstof (cyclamaat [E952], acesulfaam-k [E950], aspartaam [E951]), aroma (cafeïne), natuurlijk aroma, voedingszuur (fosforzuur [E338]), stabilisator (arabische gom [E414]), zuurteregelaar (natriumcitraat [E331]).
Waarvan toegevoegde suikers 0g per 100 gram en waarvan toegevoegd zout 0g per 100 gram."
8,71891E+12;TRUE;8,7148E+12;Suikervrije, koolzuurhoudende frisdrank met colasmaak  met zoetstoffen;FRIS;AH Cola;AH COLA ZERO FRIS SW-PACK 6X15CL;"Ingrediënten: koolzuurhoudend water, kleurstof (sulfiet-ammoniakkaramel [E150d]), zoetstof (cyclamaat [E952], acesulfaam-k [E950], aspartaam [E951]), aroma (cafeïne), natuurlijk aroma, voedingszuur (fosforzuur [E338]), stabilisator (arabische gom [E414]), zuurteregelaar (natriumcitraat [E331]).
Waarvan toegevoegde suikers 0g per 100 gram en waarvan toegevoegd zout 0g per 100 gram."
8,71891E+12;TRUE;8,7148E+12;Koolzuurhoudende frisdrank met sinaasappelsap uit concentraat  met suiker en zoetstoffen;FRIS;AH Sinas Regular;AH ORANGE FRIS BLIK 33CL;"Ingrediënten: koolzuurhoudend water, 8% sinaasappelsap uit concentraat, suiker, voedingszuur (citroenzuur [E330], appelzuur [E296]), antioxidant (ascorbinezuur [E300]), natuurlijk sinaasappelaroma, natuurlijk aroma, wortelsapconcentraat, stabilisator (guarpitmeel [E412]), kleurstof (caroteen [E160a]), zuurteregelaar (natriumcitraat [E331]), zoetstof (acesulfaam-k [E950], aspartaam [E951]), conserveermiddel (kaliumsorbaat [E202]).
Waarvan toegevoegde suikers 6.9g per 100 gram en waarvan toegevoegd zout 0g per 100 gram."
8,71891E+12;TRUE;8,7148E+12;Koolzuurhoudende frisdrank met sinaasappelsap uit concentraat  met suiker en zoetstoffen;FRIS;AH Sinas Regular;AH ORANGE FRIS SW-PACK 6X33CL;"Ingrediënten: koolzuurhoudend water, 8% sinaasappelsap uit concentraat, suiker, voedingszuur (citroenzuur [E330], appelzuur [E296]), antioxidant (ascorbinezuur [E300]), natuurlijk sinaasappelaroma, natuurlijk aroma, wortelsapconcentraat, stabilisator (guarpitmeel [E412]), kleurstof (caroteen [E160a]), zuurteregelaar (natriumcitraat [E331]), zoetstof (acesulfaam-k [E950], aspartaam [E951]), conserveermiddel (kaliumsorbaat [E202]).
Waarvan toegevoegde suikers 6.9g per 100 gram en waarvan toegevoegd zout 0g per 100 gram."
8,71891E+12;TRUE;8,7148E+12;Koolzuurhoudende frisdrank met zwartebessensap uit concentraat;FRIS;AH Cassis Regular;AH CASSIS FRIS BLIK 33CL;"Ingrediënten: koolzuurhoudend water, suiker, 8% zwartebessensap uit concentraat, voedingszuur (citroenzuur [E330]), invertsuikerstroop, natuurlijke aroma's, kleurend wortelconcentraat, conserveermiddel (kaliumsorbaat [E202]).
Waarvan toegevoegde suikers 9.6g per 100 gram en waarvan toegevoegd zout 0g per 100 gram."
8,71891E+12;TRUE;8,7148E+12;Koolzuurhoudende frisdrank met zwartebessensap uit concentraat;FRIS;AH Cassis Regular;AH CASSIS FRIS SW-PACK 6X33CL;"Ingrediënten: koolzuurhoudend water, suiker, 8% zwartebessensap uit concentraat, voedingszuur (citroenzuur [E330]), invertsuikerstroop, natuurlijke aroma's, kleurend wortelconcentraat, conserveermiddel (kaliumsorbaat [E202]).
Waarvan toegevoegde suikers 9.6g per 100 gram en waarvan toegevoegd zout 0g per 100 gram."
8,71891E+12;TRUE;8,7148E+12;Koolzuurhoudende frisdrank met citroen- en limoensmaak;FRIS;AH Lemon & Lime flavour Regular;AH LEMON&LIME FRIS BLIK 33CL;"Ingrediënten: koolzuurhoudend water, suiker, natuurlijk citroen-limoenaroma, zuurteregelaar (natriumcitraat [E331]), voedingszuur (citroenzuur [E330]), antioxidant (ascorbinezuur [E300]).
Waarvan toegevoegde suikers 8.6g per 100 gram en waarvan toegevoegd zout 0g per 100 gram."
8,71891E+12;TRUE;8,7148E+12;Koolzuurhoudende frisdrank met citroen- en limoensmaak;FRIS;AH Lemon & Lime flavour Regular;AH LEMON&LIME FRIS SW-PACK 6X33CL;"Ingrediënten: koolzuurhoudend water, suiker, natuurlijk citroen-limoenaroma, zuurteregelaar (natriumcitraat [E331]), voedingszuur (citroenzuur [E330]), antioxidant (ascorbinezuur [E300]).
Waarvan toegevoegde suikers 8.6g per 100 gram en waarvan toegevoegd zout 0g per 100 gram."
8,71891E+12;TRUE;8,7148E+12;Alcoholvrij bier Alc. 0,0% vol.;MALT;Brouwers 6blik 0.0%;AH BROUWERS 0.0% MALT SW-PACK 6X33CL;"Ingrediënten: water, gerstemout, natuurlijk aroma, hop.
Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter"
8,71891E+12;TRUE;8,7148E+12;Alcoholvrij bier Alc. 0,0% vol.;MALT;Brouwers blik 0,0%;AH BROUWERS 0.0% MALT BLIK 33CL;"Ingrediënten: water, gerstemout, natuurlijk aroma, hop.
Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter"
8,71891E+12;TRUE;8,7148E+12;Mixdrank van 50% alcoholvrij bier en 50% citroenlimonade Alc. 0,0% vol.;MALT;Brouwers radler 6blik 0,0%;AH BROUWERS 0.0% RADLER SW-PACK6X33;"Ingrediënten: water, koolzuurhoudend water, suiker, vruchtensap uit concentraat (2,3% citroen, sinaasappel), gerstemout, natuurlijk aroma, natuurlijk citroen-limoenaroma, hopextract.
Waarvan toegevoegde suikers 4.5g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter"
8,71891E+12;TRUE;8,7148E+12;Mixdrank van 50% alcoholvrij bier en 50% citroenlimonade Alc. 0,0% vol.;MALT;Brouwers radler blik 0,0%;AH BROUWERS 0.0% RADLER BLIK 33CL;"Ingrediënten: water, koolzuurhoudend water, suiker, vruchtensap uit concentraat (2,3% citroen, sinaasappel), gerstemout, natuurlijk aroma, natuurlijk citroen-limoenaroma, hopextract.
Waarvan toegevoegde suikers 4.5g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter"
8,71891E+12;TRUE;8,71489E+12;Kruimige aardappelen;Verse onbewerkte aardappelen;AH Stamppotaardappelen 1.5 kg;AH Stamppotaardappelen 1,5kg;Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram
7,61304E+12;TRUE;8,715E+12;Aanvullend diervoeder voor volwassen katten - voeden als aanvulling op volledig diervoeder;Nat kattenvoer;Purina® Gourmet Crystal Soup delicate bouillon met echte stukjes tonijn en hele garnalen, delicate bouillon met echte stukjes tonijn en ansjovis 4x40g;PURINA GOURMET SOUP Nat kattenvoer Tonijn 4x40g Multpack;
7,61304E+12;TRUE;8,715E+12;Volledig diervoeder voor volwassen katten;Droog kattenvoer;Purina®  BEYOND® Rijk aan Zalm met Volkoren Gerst;Purina®  BEYOND® Rijk aan Zalm met Volkoren Gerst;
7,61304E+12;TRUE;8,715E+12;Volledig diervoeder voor volwassen katten;Droog kattenvoer;Purina® BEYOND® Rijk aan Kip met Volkoren Gerst kattenvoer 850g;Purina® BEYOND® Rijk aan Kip met Volkoren Gerst kattenvoer 850g;
7,61304E+12;TRUE;8,715E+12;Instantkoffie;Instant Koffie;NESCAFÉ GOLD Pot 12x50g;NESCAFE GOLD Instant Koffie 50 Gram Pot;Ingrediënten: Instantkoffie
7,61304E+12;TRUE;8,715E+12;Cafeïnevrije Instantkoffie;Instant Koffie;NESCAFÉ GOLD Decaf Pot 6x100g;NESCAFE GOLD Instant Koffie Decaf 100 Gram Pot;Ingrediënten: Cafeïnevrije instantkoffie
7,61304E+12;TRUE;8,715E+12;Instantkoffie;Instant Koffie;NESCAFÉ GOLD Pot 6x200g;NESCAFE GOLD Instant Koffie 200 Gram Pot;Ingrediënten: Instantkoffie
7,61304E+12;TRUE;8,715E+12;Volledig diervoeder voor volwassen katten;Nat kattenvoer;PURINA® GOURMET™ Gold Hartig Torentje met rund en tomaat, met kip en wortelen, met kalkoen en spinazie, met lam en sperziebonen 8x85g;PURINA® GOURMET™ Gold Hartig Torentje met rund en tomaat, met kip en wortelen, met kalkoen en spinazie, met lam en sperziebonen 8x85g;
87167177;TRUE;8,7167E+12;ALCOHOLVRIJ BIER;Alcoholvrij bier;0.0% Alcoholvrij bier;Grolsch 0.0% Alcoholvrij Bier 30cl fles;Ingrediënten: water, GERSTEMOUT, hop en natuurlijk aroma.
87167177;TRUE;8,7167E+12;ALCOHOLVRIJ BIER;Alcoholvrij bier;0.0% Alcoholvrij bier;Grolsch 0.0% Alcoholvrij Bier 30cl fles;Ingrediënten: water, GERSTEMOUT, hop en natuurlijk aroma.
87167177;TRUE;8,7167E+12;ALCOHOLVRIJ BIER;Alcoholvrij bier;0.0% Alcoholvrij bier;Grolsch 0.0% Alcoholvrij Bier 30cl fles;Ingrediënten: water, GERSTEMOUT, hop en natuurlijk aroma.
87167177;TRUE;8,7167E+12;ALCOHOLVRIJ BIER;Alcoholvrij bier;0.0% Alcoholvrij bier;Grolsch 0.0% Alcoholvrij Bier 30cl fles;Ingrediënten: water, GERSTEMOUT, hop en natuurlijk aroma.
87167412;TRUE;8,7167E+12;ALCOHOLVRIJ BIER;Alcoholvrij Speciaalbier;Grolsch Weizen 0.0%;Grolsch Weizen 0.0% Alcoholvrij Speciaalbier 30cl fles;Ingrediënten: water, TARWEMOUT, GERSTEMOUT, gist, hop, stabilisator: acaciagom, natuurlijk aroma.
87167467;TRUE;8,7167E+12;ALCOHOLVRIJE BIERMIXDRANK MET CITROENSMAAK;Alcoholvrije biermixdrank;Grolsch 0.0% Radler Citroen;Grolsch 0.0% Radler Citroen Alcoholvrije Biermixdrank 30cl fles;Ingrediënten: water, GERSTEMOUT, fructosestroop, vruchtensap uit concentraat 5,0% (citroensap 4,0%, sinaasappelsap), natuurlijk aroma, stabilisator: johannesbroodpitmeel en hop.
87167672;TRUE;8,7167E+12;ALCOHOLVRIJE BIERMIXDRANK MET CITROENSMAAK;Alcoholvrije Biermixdrank;Grolsch 0.0% Radler Citroen;Grolsch 0.0% Radler Citroen Alcoholvrije Biermixdrank 30cl fles;Ingrediënten: water, GERSTEMOUT, fructosestroop, vruchtensap uit concentraat 5,0% (citroensap 4,0%, sinaasappelsap), natuurlijk aroma, stabilisator: johannesbroodpitmeel en hop.
87167818;TRUE;8,7167E+12;ALCOHOLVRIJE BIERMIXDRANK;Alcoholvrije Biermixdrank;Grolsch 0.0% Radler Citroen;Grolsch 0.0% Radler Citroen Alcoholvrije Biermixdrank 33cl blik;Ingrediënten: water, GERSTEMOUT, fructosestroop, vruchtensap uit concentraat 5,0% (citroensap 4,0%, sinaasappelsap), natuurlijk aroma, stabilisator: johannesbroodpitmeel en hop.
8,00844E+12;TRUE;8,7167E+12;ALCOHOLVRIJ BIER;Alcoholvrij bier;Peroni Nastro Azzuro 0.0%;Peroni Nastro Azzuro 0.0% 33cl fles;Ingrediënten: water, GERSTEMOUT, Italiaanse maïs, hop, natuurlijk aroma
8,00844E+12;TRUE;8,7167E+12;ALCOHOLVRIJ BIER;Alcoholvrij bier;Peroni Nastro Azzuro 0.0%;Peroni Nastro Azzuro 0.0% (4x33cl) fles;Ingrediënten: water, GERSTEMOUT, Italiaanse maïs, hop, natuurlijk aroma.
8,7167E+12;TRUE;8,7167E+12;ALCOHOLVRIJE BIERMIXDRANK MET CITROENSMAAK;Alcoholvrije Biermixdrank;Grolsch 0.0% Radler Citroen;Grolsch 0.0% Radler Citroen Alcoholvrije Biermixdrank (6 x 30cl) multipack;Ingrediënten: water, GERSTEMOUT, fructosestroop, vruchtensap uit concentraat 5,0% (citroensap 4,0%, sinaasappelsap), natuurlijk aroma, stabilisator: johannesbroodpitmeel en hop.
8,7167E+12;TRUE;8,7167E+12;ALCOHOLVRIJE BIERMIXDRANK;Alcoholvrije Biermixdrank;Grolsch 0.0% Radler Citroen;Grolsch 0.0% Radler Citroen Alcoholvrije Biermixdrank (6 x 33cl) blik;Ingrediënten: water, GERSTEMOUT, fructosestroop, vruchtensap uit concentraat 5.0% (citroensap 4,0%, sinaasappelsap), natuurlijk aroma, stabilisator: johannesbroodpitmeel en hop.
8,7167E+12;TRUE;8,7167E+12;ALCOHOLVRIJ BIER;Alcoholvrij bier;0.0% Alcoholvrij bier;Grolsch 0.0% Alcoholvrij Bier (6 x 30cl) multipack;Ingrediënten: water, GERSTEMOUT, hop en natuurlijk aroma.
8,7167E+12;TRUE;8,7167E+12;ALCOHOLVRIJ BIER;Alcoholvrij bier;0.0% Alcoholvrij bier;Grolsch 0.0% Alcoholvrij Bier (6 x 30cl) multipack;Ingrediënten: water, GERSTEMOUT, hop en natuurlijk aroma.
8,7167E+12;TRUE;8,7167E+12;ALCOHOLVRIJ BIER;Alcoholvrij bier;0.0% Alcoholvrij bier;Grolsch 0.0% Alcoholvrij Bier (6 x 33cl) multipack;Ingrediënten: Water, GERSTEMOUT, Hop en Natuurlijk aroma.
8,7167E+12;TRUE;8,7167E+12;ALCOHOLVRIJ BIER;Alcoholvrij bier;0.0% Alcoholvrij bier;Grolsch 0.0% Alcoholvrij Bier 33cl blik;Ingrediënten: Water, GERSTEMOUT, Hop en Natuurlijk aroma.
8,7167E+12;TRUE;8,7167E+12;ALCOHOLVRIJ BIER;Alcoholvrij Speciaalbier;Grolsch Weizen 0.0%;Grolsch Weizen 0.0% Alcoholvrij Speciaalbier (6 x 30cl) multipack;Ingrediënten: water, TARWEMOUT, GERSTEMOUT, gist, hop, stabilisator: acaciagom, natuurlijk aroma.
8,7167E+12;TRUE;8,7167E+12;ALCOHOLVRIJE BIERMIXDRANK MET CITROENSMAAK;Alcoholvrije Biermixdrank;Grolsch 0.0% Radler Citroen Minder Zoet;Grolsch 0.0% Radler Minder Zoet Citroen Alcoholvrije Biermixdrank 33 cl. blik;Ingrediënten: water, GERSTEMOUT, vruchtensap uit concentraat 10% (appelsap, citroensap 2%), natuurlijke aroma's, stabilisator: arabische gom en hop.
8,7167E+12;TRUE;8,7167E+12;ALCOHOLVRIJE BIERMIXDRANK MET CITROENSMAAK;Alcoholvrije Biermixdrank;Grolsch Radler Minder Zoet 0%  6*33cl;Grolsch 0.0% Radler Minder Zoet Citroen Alcoholvrije Biermixdrank  (6 x 33 cl) multipack;Ingrediënten: water, GERSTEMOUT, vruchtensap uit concentraat 10% (appelsap, citroensap 2%), natuurlijke aroma's, stabilisator: arabische gom en hop.
8,7167E+12;TRUE;8,7167E+12;Alcoholvrij Bier;Alcoholvrij Bier;Grolsch 0.0 Alcoholvrij bier;Grolsch 0.0 Alcoholvrij Bier 30cl fles (loose);Ingrediënten: water, GERSTEMOUT, hop en natuurlijk aroma.
8,7167E+12;TRUE;8,7167E+12;ALCOHOLVRIJE BIERMIXDRANK;Alcoholvrije Biermixdrank;;Grolsch 0.0% Radler Citroen Alcoholvrije Biermixdrank (12 x 33cl) tray;
8,7167E+12;TRUE;8,7167E+12;;Alcoholvrije Biermixdrank;;Grolsch 0.0% Radler Citroen Alcoholvrije Biermixdrank 720cl (24 x 30cl) krat;
8,7167E+12;TRUE;8,7167E+12;;Alcoholvrij Bier;;Grolsch 0.0 Alcoholvrij Bier 24*30 cl krat;
5,41041E+12;TRUE;8,71689E+12;IJs met vanillesmaak;IJsrol;IJsrol Vanille;21927 Van Gils IJsrol met Vanillesmaak 1000 ml.;Ingrediënten: Magere MELK- en MELKbestanddelen, kokosvet, suiker, invertsuikerstroop, glucosestroop, emulgator: E471, stabilisatoren: E410, E412, vanille aroma, kleurstof: E160a.
8,71362E+12;TRUE;8,71793E+12;Stroopwafels;wafel;Caramel wafels;Daelmans wafel 290 g zak;Ingredienten: 34% stroop (glucose-fructose, suikerstroop), tarwebloem, 14% roomboter (melk), suiker, plantaardige olie (palm, raap), rietsuiker, sojabloem, zout, emulgatoren (sojalecithine, E471), rijsmiddelen (E450, E500), kaneel, natuurlijke bourbon vanille, scharrelei, voedingszuur (citroenzuur).
8,71933E+12;TRUE;8,71933E+12;Alcoholvrij;Alcoholvrije Appel Cider;Braxzz Oaked Cider;Alcoholvrije Appel Cider CE;Geen allergenen. 
8,71933E+12;TRUE;8,71933E+12;;Porter 0.0% (Bottle);Braxzz Porter;Braxzz Porter ALC 0.0% VOL Longneck Bottle 33CL CE;
8,71891E+12;TRUE;8,7221E+12;Product met vet 38% Met toegevoegde vitaminen;Margarine en botermengelingen;AH smeerbaar omega 3 met visolie;LFS38 AH OMEGA 3 SG 8X400G;"Ingrediënten: water, plantaardige olie [zonnebloem, lijnzaad (in wisselende verhoudingen)], palmvet, 3,5% visolie, gemodificeerd aardappelzetmeel, emulgator (E471), conserveermiddel (E200), vitaminen (A, B1, B2, B6, foliumzuur, B12, D, E), natuurlijk aroma, kleurstof (caroteen), voedingszuur (citroenzuur).
Waarvan toegevoegde suikers 0.00g per 100 gram"
8,71891E+12;TRUE;8,7221E+12;Product met vet 35% Met toegevoegde plantensterolen en vitaminen;Margarine en botermengelingen;AH smeerbaar cholesterol verlagend;LFS35 AH CHOLESTEROL LOWERING SG 8X400G;Ingrediënten: water, raapolie, 12% plantensterolester*, palmvet, verdikkingsmiddel (pectine), emulgator (E471), conserveermiddel (E202), voedingszuur (citroenzuur), natuurlijk aroma, vitaminen (A, D, E), kleurstof (caroteen). *Gelijk aan 7,2g/100g plantensterolen.
8,71891E+12;TRUE;8,7221E+12;Product met vet 70% Met toegevoegde vitaminen;Margarine en botermengelingen;AH smeerbaar met olijfolie;FS70 AH OLIJFOLIE EXTRAVIERGE SG 400G;Ingrediënten: plantaardige olie (raap, 14% olijf), water, palmvet, 3,5% extra vierge olijfolie, emulgator (lecithine, E471), zout, conserveermiddel (E202), natuurlijk aroma, vitaminen (A, B1, B2, B6, B12, D), voedingszuur (citroenzuur), kleurstof (caroteen).
8,71891E+12;TRUE;8,7228E+12;Roodschillige aardappelen* *Van biologische oorsprong.;Bio roodschil aardapp iets kruimig;AH Bio roodschillige aardappelen;AH Biologische roodschillige aardappelen iets kruimig 1kg;"Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram
EU Landbouw"
8,71891E+12;TRUE;8,7228E+12;Zoete uien;uien;AH zoete uien;AH milde zoete uien 2st;Waarvan toegevoegde suikers 0.00g per 100 gram
5,41023E+12;TRUE;8,725E+12;Alcoholvrij bier;Alcoholvrij;Jupiler 0,0% Alcohol Vrij Bier Flessen 6 x 25 cl;JUPILER 0,0 RET 6 X 25 CL TRA BSK ND;Ingrediënten: Water, GERSTEMOUT, maïs, hop, suiker, natuurlijke aroma's
5,41023E+12;TRUE;8,725E+12;ALCOHOLVRIJ BIER;Alcoholvrij;Jupiler 0,0% Alc. Fles 25 cl;Jupiler bier 0,0% alcoholvrij 25cl;Ingrediënten: Water, GERSTEMOUT, maïs, hop, suiker, natuurlijke aroma's
5,41023E+12;TRUE;8,725E+12;Alcoholvrij bier;Speciaalbier;Alcoholvrij bier;LEFF BLON 0,0 CAN 4X6 0,33L TRA NL;Ingrediënten: Water, GERSTEMOUT, maïs , GERST, suiker, hop, natuurlijke aroma's
5,41023E+12;TRUE;8,725E+12;Alcoholvrij bier;Speciaalbieren;Leffe;LEFF BLON 0,0 CAN 4X6 0,33L TRA NL;Ingrediënten: Water, GERSTEMOUT, maïs, GERST, suiker, hop, natuurlijke aroma's
5,41023E+12;TRUE;8,725E+12;Alcoholvrij bier;Speciaalbier;Leffe;LEFF BLON 0,0 RET 0,3L CLUSTER;Ingrediënten: Water, GERSTEMOUT, maïs, GERST, suiker, hop, natuurlijke aroma's
5,41023E+12;TRUE;8,725E+12;Alcoholvrij bier;Speciaalbieren;Leffe;LEFF BLON 0,0 RET 6X 0,3L;Ingrediënten: Water, GERSTEMOUT, maïs, GERST, suiker, hop, natuurlijke aroma's
5,41023E+12;TRUE;8,725E+12;Alcoholvrij bier;Speciaalbieren;Leffe Bruin 0,0% Belgisch Abdijbier Fles 33cl;LEFF BRUN 0,0 RET 0,33L;"Ingrediënten: Water, GERSTEMOUT, maïs, GERST, suiker, hop, natuurlijke aroma's
"
5,41023E+12;TRUE;8,725E+12;Bier;Speciaalbieren;Leffe;LEFF BRUN 0,0 RET 4X6 0,33L;"""Ingrediënten: Water, GERSTEMOUT, maïs, GERST, suiker, hop

"""
5,41023E+12;TRUE;8,725E+12;ALCOHOLVRIJ BIER;Alcoholvrij Bier;;Bud Zero 33 cl Blik;ingredienten : water, GERSTEMOUT, rijst, hop, natuurlijke aroma's. *0 g toegevoegde suikers.
5,41023E+12;TRUE;8,725E+12;ALCOHOLVRIJ BIER;Alcoholvrij Bier;;Bud Zero 6 x 33 cl Doos;Ingredienten: water, GERSTEMOUT, rijst, hop, natuurlijke aroma's, antioxidant: ascorbinezuur.
5,41023E+12;TRUE;8,725E+12;ALCOHOL FREE BEER;Alcoholvrij Bier;;Corona Cero 6 x 33 cl Doos;Ingrediënten: water, GERSTEMOUT, maïs, suiker, hop, natuurlijke aroma's
